Transaction_Date,Transaction_ID,TranDesc,ExtDesc,Description,Fee,Amount,Other_Charges,Balance,Post_Date,Check_Number
2/6/2014 18:27,ID2774,POS Transaction,PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction  PCC SYLVANIA DINING    PORTLAND     ORUS,,-6,,2767.82,2/7/2014 0:00,
2/11/2014 17:51,ID2775,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-3.11,,2764.71,2/12/2014 0:00,
2/11/2014 18:14,ID2776,POS Transaction,PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction  PCC SYLVANIA DINING    PORTLAND     ORUS,,-2.25,,2762.46,2/12/2014 0:00,
2/11/2014 18:14,ID2777,POS Transaction,PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction  PCC SYLVANIA DINING    PORTLAND     ORUS,,-6.18,,2756.28,2/12/2014 0:00,
2/12/2014 0:42,ID2778,POS Transaction,INONE VENDING 2        HUNT VALLEY  MDUS,POS Transaction  INONE VENDING 2        HUNT VALLEY  MDUS,,-1.75,,2754.53,2/12/2014 0:00,
2/13/2014 18:15,ID2779,POS Transaction,PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction  PCC SYLVANIA DINING    PORTLAND     ORUS,,-5.24,,2749.29,2/14/2014 0:00,
2/17/2014 21:47,ID2780,POS Transaction,THIRSTY LION PUB AND GRTIGARD       ORUS,POS Transaction  THIRSTY LION PUB AND GRTIGARD       ORUS,,-37.62,,2711.67,2/18/2014 0:00,
2/18/2014 13:44,ID2781,POS Transaction,HAGGEN FOOD AND PH     TUALATIN     ORUS,POS Transaction  HAGGEN FOOD AND PH     TUALATIN     ORUS,,-12.99,,2698.68,2/18/2014 0:00,
2/18/2014 18:15,ID2782,POS Transaction,PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction  PCC SYLVANIA DINING    PORTLAND     ORUS,,-3.45,,2695.23,2/19/2014 0:00,
2/25/2014 19:53,ID2783,POS Transaction,510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,POS Transaction 510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,,-14.76,,2680.47,2/26/2014 0:00,
2/27/2014 18:19,ID2784,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-6.1,,2674.37,2/28/2014 0:00,
2/28/2014 21:54,ID2785,Credit Dividend,,Credit Dividend ,,0.11,,2674.48,2/28/2014 0:00,
3/2/2014 19:56,ID2786,POS Transaction,FRED MEYER 040         PORTLAND     ORUS,POS Transaction  FRED MEYER 040         PORTLAND     ORUS,,-27.68,,2646.8,3/3/2014 0:00,
3/4/2014 18:28,ID2787,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-6.7,,2640.1,3/5/2014 0:00,
3/6/2014 14:20,ID2788,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-6.97,,2633.13,3/6/2014 0:00,
3/6/2014 20:21,ID2789,POS Transaction,6320055957MDF1 MCDONALDS F5957       TUALATIN     ORUS,POS Transaction 6320055957MDF1 MCDONALDS F5957       TUALATIN     ORUS,,-10.45,,2622.68,3/7/2014 0:00,
3/8/2014 14:12,ID2790,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-27.61,,2595.07,3/8/2014 0:00,
3/11/2014 19:09,ID2791,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-2.25,,2592.82,3/12/2014 0:00,
3/13/2014 18:21,ID2792,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-7.44,,2585.38,3/14/2014 0:00,
3/13/2014 18:21,ID2793,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-1.7,,2583.68,3/14/2014 0:00,
3/17/2014 19:06,ID2794,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-16.44,,2567.24,3/18/2014 0:00,
3/18/2014 23:43,ID2795,POS Transaction,34579061288 PCC PARKING            PORTLAND     ORUS,POS Transaction 34579061288 PCC PARKING            PORTLAND     ORUS,,-5,,2562.24,3/19/2014 0:00,
3/20/2014 16:22,ID2796,POS Transaction,542929805464419 STEAMGAMES.COM         425-889-9642 WAUS,POS Transaction 542929805464419 STEAMGAMES.COM         425-889-9642 WAUS,,-2.49,,2559.75,3/21/2014 0:00,
3/22/2014 12:12,ID2797,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-21.73,,2538.02,3/22/2014 0:00,
3/23/2014 11:25,ID2798,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-6.97,,2531.05,3/23/2014 0:00,
3/25/2014 21:43,ID2799,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-7.37,,2523.68,3/26/2014 0:00,
3/26/2014 11:43,ID2800,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-8.34,,2515.34,3/26/2014 0:00,
3/30/2014 17:55,ID2801,POS Transaction,8788430013565 RUSSELL STREET BAR-B-Q PORTLAND     ORUS,POS Transaction 8788430013565 RUSSELL STREET BAR-B-Q PORTLAND     ORUS,,-52.5,,2462.84,3/31/2014 0:00,
3/30/2014 19:19,ID2802,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-17.95,,2444.89,3/31/2014 0:00,
3/31/2014 21:26,ID2803,Credit Dividend,,Credit Dividend ,,0.11,,2445,3/31/2014 0:00,
4/9/2014 3:39,ID2804,POS Transaction,222514000222145 MHE*MCGRAW-HILL ECOMM  800-648-3045 NYUS,POS Transaction 222514000222145 MHE*MCGRAW-HILL ECOMM  800-648-3045 NYUS,,-80,,2365,4/9/2014 0:00,
4/9/2014 11:40,ID2805,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-7.35,,2357.65,4/9/2014 0:00,
4/15/2014 14:58,ID2806,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-9.69,,2347.96,4/15/2014 0:00,
4/16/2014 11:08,ID2807,POS Transaction,4445011103911 CARLS JR 7159         TUALATIN     ORUS,POS Transaction 4445011103911 CARLS JR 7159         TUALATIN     ORUS,,-9.58,,2338.38,4/16/2014 0:00,
4/17/2014 16:37,ID2808,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-2.78,,2335.6,4/18/2014 0:00,
4/17/2014 18:52,ID2809,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-8.38,,2327.22,4/18/2014 0:00,
4/19/2014 15:39,ID2810,POS Transaction,FRED MEYER 040         PORTLAND     ORUS,POS Transaction  FRED MEYER 040         PORTLAND     ORUS,,-3.88,,2323.34,4/20/2014 0:00,
4/20/2014 17:27,ID2811,POS Transaction,650000006122215 SHARIS OF GARDEN HOME 2PORTLAND     ORUS,POS Transaction 650000006122215 SHARIS OF GARDEN HOME 2PORTLAND     ORUS,,-46.45,,2276.89,4/21/2014 0:00,
4/21/2014 21:33,ID2812,ACH Deposit,OR REVENUE DEPT  - TAX REFUND,ACH Deposit OR REVENUE DEPT  - TAX REFUND,,297,,2573.89,4/22/2014 0:00,
4/23/2014 3:37,ID2813,ACH Deposit,TAX PRODUCTS PE3 ORIG SUNRISE BANKS - SBTPG LLC,ACH Deposit TAX PRODUCTS PE3 ORIG SUNRISE BANKS - SBTPG LLC,,323.02,,2896.91,4/23/2014 0:00,
4/23/2014 20:40,ID2814,POS Transaction,35-8023300828 ORIGINAL BAVARIAN SAUSATIGARD       ORUS,POS Transaction 35-8023300828 ORIGINAL BAVARIAN SAUSATIGARD       ORUS,,-10.55,,2886.36,4/24/2014 0:00,
4/24/2014 14:32,ID2815,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-17.78,,2868.58,4/24/2014 0:00,
4/27/2014 18:47,ID2816,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-7.45,,2861.13,4/28/2014 0:00,
4/30/2014 21:50,ID2817,Credit Dividend,,Credit Dividend ,,3.25,,2864.38,4/30/2014 0:00,
5/6/2014 14:15,ID2818,POS Transaction,PLAID PANTRY #16 19405 SW BOONES FERRY RTUALATIN     ORUS,POS Transaction PLAID PANTRY #16 19405 SW BOONES FERRY RTUALATIN     ORUS,,-0.99,,2863.39,5/6/2014 0:00,
5/6/2014 18:31,ID2819,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-4.95,,2858.44,5/7/2014 0:00,
5/10/2014 18:39,ID2820,POS Transaction,WINCO FOODS 7500 DARTMOTigard       ORUS,POS Transaction  WINCO FOODS 7500 DARTMOTigard       ORUS,,-20.2,,2838.24,5/11/2014 0:00,
5/11/2014 16:40,ID2821,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-9.08,,2829.16,5/12/2014 0:00,
5/11/2014 20:36,ID2822,POS Transaction,530960670100155 SUSHI HANA             TIGARD       ORUS,POS Transaction 530960670100155 SUSHI HANA             TIGARD       ORUS,,-25.3,,2803.86,5/12/2014 0:00,
5/15/2014 8:56,ID2823,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.75,,2802.11,5/15/2014 0:00,
5/20/2014 15:22,ID2824,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-17.79,,2784.32,5/21/2014 0:00,
5/20/2014 18:30,ID2825,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-3.25,,2781.07,5/21/2014 0:00,
5/21/2014 11:28,ID2826,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-13.42,,2767.65,5/21/2014 0:00,
5/22/2014 18:31,ID2827,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-4.25,,2763.4,5/23/2014 0:00,
5/29/2014 9:02,ID2828,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.5,,2761.9,5/29/2014 0:00,
5/29/2014 18:28,ID2829,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-6.25,,2755.65,5/30/2014 0:00,
5/30/2014 8:30,ID2830,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.5,,2754.15,5/30/2014 0:00,
5/31/2014 18:59,ID2831,Credit Dividend,,Credit Dividend ,,0.12,,2754.27,5/31/2014 0:00,
6/3/2014 12:15,ID2832,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-10.43,,2743.84,6/3/2014 0:00,
6/4/2014 10:58,ID2833,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.5,,2742.34,6/4/2014 0:00,
6/5/2014 23:54,ID2834,POS Transaction,34579061288 PCC PARKING            PORTLAND     ORUS,POS Transaction 34579061288 PCC PARKING            PORTLAND     ORUS,,-4,,2738.34,6/6/2014 0:00,
6/7/2014 15:59,ID2835,POS Transaction,UWAJIMAYA BEAVE 10500 S.W. HILLSDALE HWBEAVERTON    ORUS,POS Transaction UWAJIMAYA BEAVE 10500 S.W. HILLSDALE HWBEAVERTON    ORUS,,-17.03,,2721.31,6/8/2014 0:00,
6/10/2014 13:31,ID2836,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-9.09,,2712.22,6/10/2014 0:00,
6/10/2014 16:33,ID2837,POS Transaction,542929804217024 GUSTAVS PUB  GRI     PORTLAND     ORUS,POS Transaction 542929804217024 GUSTAVS PUB  GRI     PORTLAND     ORUS,,-29.2,,2683.02,6/11/2014 0:00,
6/12/2014 14:01,ID2838,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-10.13,,2672.89,6/12/2014 0:00,
6/13/2014 11:31,ID2839,POS Transaction,356171143882 BUFFALO WILD WINGS #357TUALATIN     ORUS,POS Transaction 356171143882 BUFFALO WILD WINGS #357TUALATIN     ORUS,,-19.57,,2653.32,6/13/2014 0:00,
6/18/2014 11:47,ID2840,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-10.74,,2642.58,6/18/2014 0:00,
6/22/2014 18:31,ID2841,POS Transaction,542929805472313 STEAMGAMES.COM         425-889-9642 WAUS,POS Transaction 542929805472313 STEAMGAMES.COM         425-889-9642 WAUS,,-2.9,,2639.68,6/23/2014 0:00,
6/24/2014 3:34,ID2842,ACH Deposit,Google Inc. EDI - EDI PYMNTS,ACH Deposit Google Inc. EDI - EDI PYMNTS,,100.39,,2740.07,6/24/2014 0:00,
6/26/2014 0:51,ID2843,POS Transaction,650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,POS Transaction 650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,,-1.25,,2738.82,6/26/2014 0:00,
6/26/2014 9:06,ID2844,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.5,,2737.32,6/26/2014 0:00,
6/27/2014 11:10,ID2845,POS Transaction,4445011103911 CARLS JR 7159         TUALATIN     ORUS,POS Transaction 4445011103911 CARLS JR 7159         TUALATIN     ORUS,,-8.38,,2728.94,6/27/2014 0:00,
6/27/2014 17:07,ID2846,POS Transaction,8788290265835 WORKING CLASS ACUPUNCT PORTLAND     ORUS,POS Transaction 8788290265835 WORKING CLASS ACUPUNCT PORTLAND     ORUS,,-10,,2718.94,6/28/2014 0:00,
6/28/2014 22:51,ID2847,POS Transaction,SAFEWAY STORE     3136 PORTLAND     ORUS,POS Transaction  SAFEWAY STORE     3136 PORTLAND     ORUS,,-25.45,,2693.49,6/29/2014 0:00,
6/29/2014 3:10,ID2848,POS Transaction,426173491991 FLYING PIE PIZZERIA    LAKE OSWEGO  ORUS,POS Transaction 426173491991 FLYING PIE PIZZERIA    LAKE OSWEGO  ORUS,,-42.2,,2651.29,6/29/2014 0:00,
6/30/2014 20:14,ID2849,POS Transaction,510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,POS Transaction 510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,,-5.99,,2645.3,7/1/2014 0:00,
6/30/2014 22:04,ID2850,Credit Dividend,,Credit Dividend ,,3.48,,2648.78,6/30/2014 0:00,
7/1/2014 0:42,ID2851,POS Transaction,650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,POS Transaction 650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,,-1.25,,2647.53,7/1/2014 0:00,
7/1/2014 20:21,ID2852,POS Transaction,510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,POS Transaction 510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,,-6.99,,2640.54,7/2/2014 0:00,
7/4/2014 12:50,ID2853,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-10.08,,2630.46,7/4/2014 0:00,
7/8/2014 8:17,ID2854,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.5,,2628.96,7/8/2014 0:00,
7/10/2014 1:14,ID2855,POS Transaction,650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,POS Transaction 650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,,-1.25,,2627.71,7/10/2014 0:00,
7/10/2014 8:18,ID2856,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.5,,2626.21,7/10/2014 0:00,
7/10/2014 9:16,ID2857,POS Transaction,25500000016493 SUBWAY        00016493 TUALATIN     ORUS,POS Transaction 25500000016493 SUBWAY        00016493 TUALATIN     ORUS,,-5.5,,2620.71,7/10/2014 0:00,
7/10/2014 21:34,ID2858,POS Transaction,SAFEWAY STORE     3136 PORTLAND     ORUS,POS Transaction  SAFEWAY STORE     3136 PORTLAND     ORUS,,-23.99,,2596.72,7/11/2014 0:00,
7/11/2014 17:34,ID2859,POS Transaction,8788430013565 RUSSELL STREET BAR-B-Q PORTLAND     ORUS,POS Transaction 8788430013565 RUSSELL STREET BAR-B-Q PORTLAND     ORUS,,-17.25,,2579.47,7/12/2014 0:00,
7/14/2014 19:52,ID2860,POS Transaction,510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,POS Transaction 510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,,-4.89,,2574.58,7/15/2014 0:00,
7/14/2014 19:52,ID2861,POS Transaction,510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,POS Transaction 510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,,-3.49,,2571.09,7/15/2014 0:00,
7/15/2014 9:19,ID2862,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.5,,2569.59,7/15/2014 0:00,
7/15/2014 9:29,ID2863,POS Transaction,25500000016493 SUBWAY        00016493 TUALATIN     ORUS,POS Transaction 25500000016493 SUBWAY        00016493 TUALATIN     ORUS,,-6.75,,2562.84,7/15/2014 0:00,
7/15/2014 13:35,ID2864,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-17.6,,2545.24,7/15/2014 0:00,
7/22/2014 0:48,ID2865,POS Transaction,650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,POS Transaction 650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,,-1.75,,2543.49,7/22/2014 0:00,
7/22/2014 0:50,ID2866,POS Transaction,650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,POS Transaction 650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,,-1.5,,2541.99,7/22/2014 0:00,
7/22/2014 0:50,ID2867,POS Transaction,650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,POS Transaction 650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,,-1.5,,2540.49,7/22/2014 0:00,
7/22/2014 15:32,ID2868,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.5,,2538.99,7/23/2014 0:00,
7/24/2014 9:16,ID2869,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.75,,2537.24,7/24/2014 0:00,
7/24/2014 12:00,ID2870,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-10.64,,2526.6,7/24/2014 0:00,
7/25/2014 18:29,ID2871,POS Transaction,317730282826 TUALATIN LIBRARY KIOSK TUALATIN     ORUS,POS Transaction 317730282826 TUALATIN LIBRARY KIOSK TUALATIN     ORUS,,-6,,2520.6,7/26/2014 0:00,
7/26/2014 23:25,ID2872,POS Transaction,376258846991 JERSEY MIKES SUBS 3200TUALATIN     ORUS,POS Transaction 376258846991 JERSEY MIKES SUBS 3200TUALATIN     ORUS,,-10.8,,2509.8,7/27/2014 0:00,
7/29/2014 1:08,ID2873,POS Transaction,650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,POS Transaction 650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,,-1.5,,2508.3,7/29/2014 0:00,
7/29/2014 8:37,ID2874,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.75,,2506.55,7/29/2014 0:00,
7/30/2014 11:08,ID2875,POS Transaction,4445011103911 CARLS JR 7159         TUALATIN     ORUS,POS Transaction 4445011103911 CARLS JR 7159         TUALATIN     ORUS,,-8.38,,2498.17,7/30/2014 0:00,
7/31/2014 0:53,ID2876,POS Transaction,650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,POS Transaction 650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,,-1.25,,2496.92,7/31/2014 0:00,
7/31/2014 0:53,ID2877,POS Transaction,650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,POS Transaction 650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,,-1,,2495.92,7/31/2014 0:00,
7/31/2014 8:46,ID2878,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.75,,2494.17,7/31/2014 0:00,
7/31/2014 18:31,ID2879,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-6.58,,2487.59,8/1/2014 0:00,
7/31/2014 20:00,ID2880,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-11.99,,2475.6,8/1/2014 0:00,
7/31/2014 23:47,ID2881,Credit Dividend,,Credit Dividend ,,0.11,,2475.71,7/31/2014 0:00,
8/1/2014 3:02,ID2882,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-0.75,,2474.96,8/1/2014 0:00,
8/3/2014 14:51,ID2883,POS Transaction,42617706099 TACO DEL SOL INC       TIGARD       ORUS,POS Transaction 42617706099 TACO DEL SOL INC       TIGARD       ORUS,,-9.74,,2465.22,8/3/2014 0:00,
8/3/2014 15:45,ID2884,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-3.29,,2461.93,8/4/2014 0:00,
8/4/2014 3:59,ID2885,ACH Deposit,PAYPAL TRANSFER - TRANSFER,ACH Deposit PAYPAL TRANSFER - TRANSFER,,120,,2581.93,8/4/2014 0:00,
8/5/2014 0:39,ID2886,POS Transaction,650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,POS Transaction 650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,,-1.25,,2580.68,8/5/2014 0:00,
8/5/2014 1:11,ID2887,POS Transaction,650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,POS Transaction 650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,,-1.5,,2579.18,8/5/2014 0:00,
8/5/2014 15:25,ID2888,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.5,,2577.68,8/6/2014 0:00,
8/7/2014 3:34,ID2889,POS Transaction,35617008888 BELLAGIOS PIZZA        PORTLAND     ORUS,POS Transaction 35617008888 BELLAGIOS PIZZA        PORTLAND     ORUS,,-4,,2573.68,8/7/2014 0:00,
8/7/2014 9:05,ID2890,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-1.75,,2571.93,8/7/2014 0:00,
8/7/2014 15:59,ID2891,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-49.47,,2522.46,8/8/2014 0:00,
8/9/2014 12:33,ID2892,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-11.64,,2510.82,8/9/2014 0:00,
8/11/2014 15:35,ID2893,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-2.57,,2508.25,8/12/2014 0:00,
8/12/2014 18:26,ID2894,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-4.95,,2503.3,8/13/2014 0:00,
8/13/2014 21:26,ID2895,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-29.83,,2473.47,8/14/2014 0:00,
8/14/2014 1:02,ID2896,POS Transaction,650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,POS Transaction 650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,,-0.75,,2472.72,8/14/2014 0:00,
8/16/2014 20:41,ID2897,POS Transaction,FRED MEYER 040         PORTLAND     ORUS,POS Transaction  FRED MEYER 040         PORTLAND     ORUS,,-21.19,,2451.53,8/17/2014 0:00,
8/22/2014 20:24,ID2898,POS Transaction,510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,POS Transaction 510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,,-16.42,,2435.11,8/23/2014 0:00,
8/28/2014 8:43,ID2899,POS Transaction,3-8015464103 ECOLA SEAFOODS RESTAURACANNON BEACH ORUS,POS Transaction 3-8015464103 ECOLA SEAFOODS RESTAURACANNON BEACH ORUS,,-14.78,,2420.33,8/28/2014 0:00,
8/31/2014 20:11,ID2900,Credit Dividend,,Credit Dividend ,,3.3,,2423.63,8/31/2014 0:00,
9/1/2014 18:47,ID2901,POS Transaction,8788430013565 RUSSELL STREET BAR-B-Q PORTLAND     ORUS,POS Transaction 8788430013565 RUSSELL STREET BAR-B-Q PORTLAND     ORUS,,-40,,2383.63,9/2/2014 0:00,
